SiteID,Date-Time,ac_power,ac_power_1,ac_voltage,ambient_temp,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inverter_temp_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
50,2009-01-24 17:30:00,-0.32,-0.394,0,0.482,0.018,120.049,0.001,119.847,2.383,0.11985,2.16088,20.553,20.42,18.752,0,0,-3.503
50,2009-01-24 17:45:00,0.635,0.063,0,-0.354,0.01,26.577,0.001,25.663,0.268,0.02566,0.26577,19.616,19.427,18.297,0,0,-3.709
50,2009-01-24 18:00:00,0.635,0.063,0,-0.941,0.011,1.486,0,0.78,0.016,0,0.01635,20.012,19.927,18.193,0,0,-5.755
50,2009-01-24 18:15:00,0.633,0.063,0,-2.174,0.011,0.301,0,0.008,0.003,0,0.00331,19.588,19.713,18.302,0,0,-6.275
50,2009-01-24 18:30:00,0.634,0.063,0,-2.556,0.011,0.222,0.001,0.008,0.002,0.00001,0.00244,19.244,19.443,18.323,0,0,-5.388
50,2009-01-24 18:45:00,0.629,0.063,0,-2.402,0.01,0.194,0,0.008,0.002,0,0.00194,18.579,18.663,18.191,0,0,-5.256
50,2009-01-24 19:00:00,0.626,0.063,0,-2.737,0.011,0.191,0,0.007,0.002,0,0.0021,17.596,17.478,17.608,0,0,-5.367
50,2009-01-24 19:15:00,0.633,0.063,0,-3.367,0.011,0.187,0,0.007,0.002,0,0.00206,16.898,16.803,17.062,0,0,-5.349
50,2009-01-24 19:30:00,0.635,0.063,0,-3.69,0.011,0.189,0,0.007,0.002,0,0.00208,16.77,16.53,16.646,0,0,-5.527
50,2009-01-24 19:45:00,0.635,0.063,0,-4.103,0.011,0.196,0,0.008,0.002,0,0.00216,16.748,16.469,16.41,0,0,-5.213
50,2009-01-24 20:00:00,0.635,0.063,0,-4.323,0.011,0.194,0,0.008,0.002,0,0.00213,16.909,16.764,16.331,0,0,-5.462
50,2009-01-24 20:15:00,0.641,0.07,0,-4.522,0.011,0.192,0,0.007,0.002,0,0.00211,17.479,17.316,16.475,0,0,-6.012
50,2009-01-24 20:30:00,0.652,0.08,0,-4.468,0.011,0.19,0,0.007,0.002,0,0.00209,17.401,17.362,16.632,0,0,-5.553
50,2009-01-24 20:45:00,0.638,0.066,0,-4.274,0.011,0.186,0,0.007,0.002,0,0.00205,16.941,16.815,16.59,0,0,-4.886
50,2009-01-24 21:00:00,0.636,0.065,0,-4.466,0.011,0.182,0.001,0.009,0.002,0.00001,0.002,16.78,16.598,16.444,0,0,-4.643
50,2009-01-24 21:15:00,0.635,0.063,0,-4.821,0.011,0.183,0,0.008,0.002,0,0.00201,16.707,16.443,16.337,0,0,-5.486
50,2009-01-24 21:30:00,0.645,0.074,0,-4.694,0.011,0.172,0,0.007,0.002,0,0.00189,16.679,16.482,16.26,0,0,-5.553
50,2009-01-24 21:45:00,0.635,0.063,0,-4.657,0.011,0.166,0,0.008,0.002,0,0.00183,16.774,16.575,16.245,0,0,-5.594
50,2009-01-24 22:00:00,0.637,0.066,0,-4.516,0.011,0.146,0,0.008,0.002,0,0.00161,16.803,16.671,16.245,0,0,-5.367
50,2009-01-24 22:15:00,0.635,0.063,0,-5.736,0.011,0.151,0,0.008,0.002,0,0.00166,16.281,16.2,16.167,0,0,-5.356
50,2009-01-24 22:30:00,0.635,0.063,0,-6.894,0.011,0.3,0,0.008,0.003,0,0.0033,13.927,13.845,15.077,0,0,-4.582
50,2009-01-24 22:45:00,0.648,0.077,0,-7.368,0.012,0.754,0,0.008,0.009,0,0.00905,12.504,12.39,13.812,0,0,-4.179
50,2009-01-24 23:00:00,0.643,0.071,0,-7.779,0.013,0.851,0,0.008,0.011,0,0.01106,12.112,11.905,12.891,0,0,-3.649
50,2009-01-24 23:15:00,0.638,0.067,0,-8.309,0.013,0.718,0.001,0.009,0.01,0.00001,0.00933,11.429,11.178,12.11,0,0,-3.549
50,2009-01-24 23:30:00,0.637,0.066,0,-8.686,0.014,0.705,0.001,0.008,0.01,0.00001,0.00987,11.566,11.236,11.71,0,0,-3.571
50,2009-01-24 23:45:00,0.635,0.063,0,-8.928,0.015,0.724,0.001,0.009,0.011,0.00001,0.01086,12.03,11.861,11.75,0,0,-3.473
50,2009-01-25 00:00:00,0.671,0.096,0,-9.2,0.015,0.657,0.001,0.009,0.01,0.00001,0.00986,12.144,11.998,11.831,0,0,-3.246
50,2009-01-25 00:15:00,0.679,0.102,0,-9.182,0.015,0.616,0.001,0.009,0.009,0.00001,0.00924,12.319,12.239,11.945,0,0,-3.116
50,2009-01-25 00:30:00,0.657,0.083,0,-9.142,0.014,0.636,0.001,0.008,0.009,0.00001,0.0089,12.038,11.869,11.963,0,0,-3.664
50,2009-01-25 00:45:00,0.647,0.074,0,-9.07,0.014,0.633,0,0.008,0.009,0,0.00886,12.247,12.144,11.982,0,0,-3.826
50,2009-01-25 01:00:00,0.642,0.07,0,-9.128,0.014,0.608,0,0.008,0.009,0,0.00851,12.388,12.343,12.092,0,0,-4.218
50,2009-01-25 01:15:00,0.636,0.065,0,-9.164,0.014,0.554,0,0.008,0.008,0,0.00776,12.643,12.579,12.254,0,0,-4.697
50,2009-01-25 01:30:00,0.635,0.064,0,-9.158,0.014,0.515,0,0.008,0.007,0,0.00721,12.937,12.902,12.438,0,0,-3.772
50,2009-01-25 01:45:00,0.635,0.063,0,-8.905,0.014,0.501,0.001,0.009,0.007,0.00001,0.00701,13.365,13.313,12.657,0,0,-3.235
50,2009-01-25 02:00:00,0.635,0.063,0,-8.752,0.013,0.489,0,0.008,0.007,0,0.00636,13.803,13.666,12.927,0,0,-3.638
50,2009-01-25 02:15:00,0.704,0.126,0,-8.788,0.013,0.477,0.001,0.009,0.006,0.00001,0.0062,14.152,14.044,13.21,0,0,-3.436
50,2009-01-25 02:30:00,0.729,0.153,0,-8.679,0.013,0.471,0.001,0.008,0.006,0.00001,0.00612,14.496,14.4,13.498,0,0,-3.657
50,2009-01-25 02:45:00,0.695,0.123,0,-8.463,0.013,0.471,0,0.007,0.006,0,0.00612,15.13,14.981,13.839,0,0,-4.125
50,2009-01-25 03:00:00,0.68,0.109,0,-8.476,0.012,0.471,0,0.008,0.006,0,0.00565,15.38,15.297,14.164,0,0,-4.348
50,2009-01-25 03:15:00,0.707,0.135,0,-8.545,0.012,0.402,0,0.008,0.005,0,0.00482,15.689,15.571,14.424,0,0,-4.218
50,2009-01-25 03:30:00,0.68,0.109,0,-8.515,0.012,0.405,0,0.008,0.005,0,0.00486,15.888,15.801,14.652,0,0,-4.496
50,2009-01-25 03:45:00,0.691,0.12,0,-8.631,0.012,0.404,0.001,0.009,0.005,0.00001,0.00485,16.176,16.151,14.829,0,0,-2.931
50,2009-01-25 04:00:00,0.692,0.121,0,-8.717,0.011,0.426,0.001,0.009,0.005,0.00001,0.00469,15.957,16.039,14.935,0,0,-3.038
50,2009-01-25 04:15:00,0.671,0.099,0,-8.7,0.011,0.421,0,0.008,0.005,0,0.00463,15.636,15.806,14.951,0,0,-3.95
50,2009-01-25 04:30:00,0.679,0.108,0,-8.784,0.011,0.478,0,0.007,0.005,0,0.00526,15.409,15.416,14.892,0,0,-4.559
50,2009-01-25 04:45:00,0.679,0.107,0,-8.996,0.011,0.483,0,0.008,0.005,0,0.00531,14.936,14.878,14.729,0,0,-3.878
50,2009-01-25 05:00:00,0.635,0.063,0,-9.315,0.011,0.476,0,0.008,0.005,0,0.00524,14.674,14.596,14.493,0,0,-4.008
50,2009-01-25 05:15:00,0.632,0.063,0,-9.529,0.012,0.479,0.001,0.008,0.006,0.00001,0.00575,14.383,14.319,14.249,0,0,-3.529
50,2009-01-25 05:30:00,0.634,0.063,0,-9.748,0.012,0.463,0.001,0.009,0.006,0.00001,0.00556,13.979,13.804,13.974,0,0,-2.929
50,2009-01-25 05:45:00,0.635,0.063,0,-10.056,0.012,0.424,0.001,0.009,0.005,0.00001,0.00509,13.323,13.061,13.519,0,0,-3.51
50,2009-01-25 06:00:00,0.634,0.063,0,-10.005,0.013,0.423,0.001,0.007,0.005,0.00001,0.0055,12.79,12.499,13.034,0,0,-3.987
50,2009-01-25 06:15:00,0.635,0.063,0,-10.265,0.013,0.421,0.001,0.009,0.005,0.00001,0.00547,12.403,12.17,12.607,0,0,-3.581
50,2009-01-25 06:30:00,0.635,0.063,0,-10.375,0.013,0.46,0.001,0.007,0.006,0.00001,0.00598,12.313,12.154,12.288,0,0,-4.082
50,2009-01-25 06:45:00,0.635,0.063,0,-10.612,0.013,1.042,0.001,0.13,0.014,0.00013,0.01355,12.541,12.427,12.187,0,0,-3.753
50,2009-01-25 07:00:00,0.635,0.064,0,-10.589,0.014,15,0.001,14.104,0.224,0.0141,0.21,12.614,12.511,12.184,0,0,-3.558
50,2009-01-25 07:15:00,0.31,-0.097,0,-10.884,0.016,89.264,0.001,88.35,1.511,0.08835,1.42822,12.637,12.632,12.161,0,0,-2.78
50,2009-01-25 07:30:00,-0.523,-0.503,0,-10.588,0.033,129.846,0.003,128.555,4.497,0.38567,4.28492,12.804,12.739,12.259,0,0,-1.883
50,2009-01-25 07:45:00,-1.713,-1.107,0,-10.558,0.067,167.201,0.025,166.503,15.168,4.16258,11.20247,13.068,13.002,12.356,0,0,0.938
50,2009-01-25 08:00:00,-1.059,-0.561,0,-10.604,0.065,237.528,0.026,237.843,21.421,6.18392,15.43932,13.448,13.411,12.465,0,0,5.846
50,2009-01-25 08:15:00,32.612,16.285,0,-10.686,0.212,193.308,0.173,193.517,74.37,33.47844,40.9813,14.014,14.01,12.596,0,0,9.576
50,2009-01-25 08:30:00,57.772,29.049,0,-10.816,0.287,192.008,0.247,192.918,102.695,47.65075,55.1063,14.585,14.618,12.702,0,0,13.279
50,2009-01-25 08:45:00,92.361,47.331,0,-10.909,0.381,192.263,0.336,203.425,141.671,68.3508,73.2522,15.191,15.204,12.872,0,0,20.002
50,2009-01-25 09:00:00,117.42,61.127,0,-10.828,0.445,193.123,0.4,208.072,169.234,83.2288,85.93974,15.823,15.88,13.062,0,0,24.472
50,2009-01-25 09:15:00,144.788,75.036,0,-10.638,0.491,203.76,0.45,217.07,197.993,97.6815,100.04616,16.3,16.428,13.26,0,0,29.839
50,2009-01-25 09:30:00,197.979,101.053,0,-10.74,0.579,224.618,0.552,227.926,255.927,125.81515,130.05382,16.903,17.057,13.494,0,0,39.614
50,2009-01-25 09:45:00,258.546,131.466,0,-10.56,0.688,236.198,0.665,238.024,320.882,158.28596,162.50422,17.355,17.518,13.687,0,0,49.878
50,2009-01-25 10:00:00,274.236,139.528,0,-10.233,0.725,235.169,0.697,239.808,337.601,167.14618,170.49753,18.264,18.33,14.021,0,0,52.805
50,2009-01-25 10:15:00,337.894,171.57,0,-9.937,0.847,242.058,0.833,242.674,407.187,202.14744,205.02313,19.109,19.179,14.345,0,0,65.05
50,2009-01-25 10:30:00,342.871,174.354,0,-9.819,0.866,239.157,0.838,244.678,412.009,205.04016,207.10996,19.793,19.927,14.619,0,0,70.499
50,2009-01-25 10:45:00,344.236,174.955,0,-9.894,0.867,239.511,0.842,244.403,413.355,205.78733,207.65604,19.784,20.168,14.856,0,0,70.976
50,2009-01-25 11:00:00,358.578,182.158,0,-9.779,0.894,240.854,0.872,245.358,429.227,213.95218,215.32348,19.891,20.18,15.056,0,0,72.376
50,2009-01-25 11:15:00,365.554,185.94,0,-9.835,0.906,241.638,0.88,247.625,436.932,217.91,218.92403,20.372,20.489,15.285,0,0,72.924
50,2009-01-25 11:30:00,470.365,239.097,0,-9.399,1.114,247.153,1.106,249.785,551.39,276.26221,275.32844,20.58,20.816,15.493,0,0,88.66
50,2009-01-25 11:45:00,597.924,304.088,0,-9.279,1.376,248.877,1.357,255.198,689.852,346.30369,342.45475,21.218,21.566,15.734,0,0,107.761
50,2009-01-25 12:00:00,387.255,196.761,0,-9.679,0.941,245.164,0.95,241.717,460.043,229.63115,230.69932,20.668,21.063,15.826,0,0,73.056
50,2009-01-25 12:15:00,313.067,159.746,0,-9.566,0.812,234.841,0.782,241.401,379.172,188.77558,190.69089,20.326,20.758,15.87,0,0,59.681
50,2009-01-25 12:30:00,406.564,206.501,0,-9.296,0.993,242.852,0.968,248.088,481.891,240.14918,241.15204,20.605,21.004,15.965,0,0,72.776
50,2009-01-25 12:45:00,351.627,177.88,0,-9.523,0.874,243.301,0.855,244.296,421.656,208.87308,212.64507,20.602,20.79,16.072,0,0,64.19
50,2009-01-25 13:00:00,242.577,122.684,0,-9.316,0.65,236.488,0.622,239.29,302.94,148.83838,153.7172,20.351,20.727,16.115,0,0,47.455
50,2009-01-25 13:15:00,297.851,150.513,0,-9.37,0.768,239.078,0.744,240.864,362.829,179.20282,183.6119,20.564,20.896,16.213,0,0,55.238
50,2009-01-25 13:30:00,460.763,232.783,0,-9.331,1.096,248.386,1.075,251.1,542.08,269.9325,272.23106,20.572,20.917,16.309,0,0,80.613
50,2009-01-25 13:45:00,413.653,207.82,0,-9.004,1.007,246.274,0.993,244.416,489.794,242.70509,247.99792,20.944,21.126,16.407,0,0,76.254
50,2009-01-25 14:00:00,315.077,158.728,0,-9.069,0.797,242.96,0.773,243.183,381.965,187.98046,193.63912,20.482,20.596,16.418,0,0,59.963
50,2009-01-25 14:15:00,257.095,128.491,0,-9.167,0.687,236.475,0.663,233.373,319.037,154.7263,162.45833,20.56,20.473,16.359,0,0,49.425
50,2009-01-25 14:30:00,363.244,183.19,0,-9.025,0.904,242.147,0.856,250.038,435.377,214.03253,218.90089,20.811,20.778,16.346,0,0,65.954
50,2009-01-25 14:45:00,166.183,83.682,0,-8.676,0.506,218.844,0.47,223.102,219.518,104.85794,110.73506,21.135,21.342,16.524,0,0,34.668
50,2009-01-25 15:00:00,166.311,82.067,0,-9.061,0.52,221.797,0.501,211.856,221.487,106.13986,115.33444,20.504,20.611,16.58,0,0,35.197
50,2009-01-25 15:15:00,136.652,69.822,0,-9.219,0.453,212.814,0.416,220.103,188.408,91.56285,96.40474,19.384,19.669,16.327,0,0,30.66
50,2009-01-25 15:30:00,57.636,30.055,0,-9.268,0.267,196.715,0.225,208.268,98.819,46.8603,52.52291,18.944,18.967,15.971,0,0,16.986
50,2009-01-25 15:45:00,3.677,2.125,0,-9.489,0.081,221.881,0.058,216.024,29.584,12.52939,17.97236,18.24,18.277,15.606,0,0,7.496
50,2009-01-25 16:00:00,12.662,8.139,0,-9.584,0.109,223.666,0.125,196.539,47.516,24.56738,24.37959,17.327,17.586,15.166,0,0,10.105
50,2009-01-25 16:15:00,28.479,14.448,0,-9.771,0.192,196.243,0.161,196.495,69.08,31.6357,37.67866,16.636,17.078,14.787,0,0,12.233
50,2009-01-25 16:30:00,-1.662,-1.01,0,-9.967,0.065,214.99,0.028,216.139,19.872,6.05189,13.97435,16.173,16.459,14.356,0,0,4.929
50,2009-01-25 16:45:00,-1.251,-0.913,0,-10.169,0.058,125.618,0.02,130.303,9.828,2.60606,7.28584,15.506,15.743,13.889,0,0,0.63
50,2009-01-25 17:00:00,-0.231,-0.377,0,-10.231,0.017,135.129,0.001,135.321,2.349,0.13532,2.29719,15.403,15.582,13.638,0,0,-0.91
50,2009-01-25 17:15:00,0.276,-0.111,0,-10.377,0.014,93.93,0.001,95.558,1.332,0.09556,1.31502,15.053,15.23,13.543,0,0,-2.552
50,2009-01-25 17:30:00,0.801,0.172,0,-10.589,0.013,35.381,0.001,35.717,0.47,0.03572,0.45995,14.282,14.538,13.281,0,0,-3.831
50,2009-01-25 17:45:00,0.798,0.183,0,-10.705,0.012,4.259,0.001,3.6,0.055,0.0036,0.05111,13.923,14.104,13.011,0,0,-3.592
50,2009-01-25 18:00:00,0.803,0.184,0,-10.776,0.012,0.98,0.001,0.268,0.012,0.00027,0.01176,13.623,13.869,12.839,0,0,-3.9
50,2009-01-25 18:15:00,0.796,0.176,0,-10.762,0.013,0.857,0.001,0.144,0.011,0.00014,0.01114,13.575,13.787,12.702,0,0,-3.445
50,2009-01-25 18:30:00,0.781,0.166,0,-10.852,0.013,0.787,0.001,0.07,0.01,0.00007,0.01023,13.657,13.809,12.679,0,0,-3.711
50,2009-01-25 18:45:00,0.76,0.15,0,-10.852,0.013,0.718,0.001,0.062,0.009,0.00006,0.00933,13.731,13.836,12.739,0,0,-3.425
50,2009-01-25 19:00:00,0.738,0.132,0,-10.95,0.013,0.494,0.001,0.008,0.006,0.00001,0.00642,13.394,13.448,12.734,0,0,-3.33
50,2009-01-25 19:15:00,0.824,0.166,0,-11.22,0.013,0.519,0.001,0.008,0.007,0.00001,0.00675,12.982,13.05,12.542,0,0,-3.079
50,2009-01-25 19:30:00,0.853,0.188,0,-11.209,0.013,0.603,0,0.008,0.008,0,0.00784,13.08,13.141,12.475,0,0,-4.047
50,2009-01-25 19:45:00,0.834,0.179,0,-11.178,0.013,0.668,0,0.009,0.009,0,0.00868,13.079,13.083,12.474,0,0,-3.527
50,2009-01-25 20:00:00,0.821,0.171,0,-11.058,0.013,0.742,0.001,0.008,0.01,0.00001,0.00965,12.931,12.895,12.434,0,0,-3.358
50,2009-01-25 20:15:00,0.695,0.098,0,-11.288,0.013,0.773,0.001,0.008,0.01,0.00001,0.01005,12.616,12.541,12.317,0,0,-3.854
50,2009-01-25 20:30:00,0.804,0.155,0,-11.423,0.013,0.77,0.001,0.009,0.01,0.00001,0.01001,12.366,12.283,12.105,0,0,-3.15
50,2009-01-25 20:45:00,0.722,0.114,0,-11.247,0.013,0.807,0.001,0.008,0.011,0.00001,0.01049,12.361,12.316,12.002,0,0,-3.495
50,2009-01-25 21:00:00,0.773,0.134,0,-11.412,0.014,0.689,0.001,0.007,0.009,0.00001,0.00965,12.495,12.459,11.975,0,0,-3.941
50,2009-01-25 21:15:00,0.736,0.13,0,-11.389,0.014,0.623,0,0.007,0.008,0,0.00872,12.615,12.629,12.02,0,0,-4.624
50,2009-01-25 21:30:00,0.69,0.101,0,-11.612,0.014,0.583,0,0.007,0.008,0,0.00816,12.679,12.703,12.04,0,0,-5.066
50,2009-01-25 21:45:00,0.674,0.09,0,-11.553,0.013,0.638,0,0.007,0.009,0,0.00829,12.758,12.733,12.061,0,0,-4.634
50,2009-01-25 22:00:00,0.726,0.112,0,-11.659,0.013,0.58,0,0.007,0.008,0,0.00754,12.767,12.8,12.145,0,0,-5.241
50,2009-01-25 22:15:00,0.786,0.154,0,-11.373,0.013,0.534,0,0.007,0.007,0,0.00694,12.887,12.891,12.23,0,0,-4.424
50,2009-01-25 22:30:00,0.692,0.101,0,-11.508,0.013,0.496,0,0.009,0.007,0,0.00645,13.016,13.049,12.32,0,0,-3.547
50,2009-01-25 22:45:00,0.691,0.101,0,-11.424,0.013,0.496,0,0.008,0.006,0,0.00645,13.127,13.164,12.443,0,0,-4.075
50,2009-01-25 23:00:00,0.647,0.07,0,-11.566,0.013,0.463,0,0.007,0.006,0,0.00602,12.999,12.983,12.482,0,0,-4.799
50,2009-01-25 23:15:00,0.735,0.123,0,-11.796,0.013,0.458,0.001,0.008,0.006,0.00001,0.00595,12.681,12.621,12.379,0,0,-3.597
50,2009-01-25 23:30:00,0.83,0.174,0,-11.852,0.013,0.481,0.001,0.008,0.006,0.00001,0.00625,12.34,12.183,12.187,0,0,-3.521
50,2009-01-25 23:45:00,0.746,0.13,0,-12.104,0.014,0.557,0,0.007,0.008,0,0.0078,11.749,11.491,11.814,0,0,-4.214
50,2009-01-26 00:00:00,0.703,0.095,0,-12.206,0.014,0.526,0.001,0.007,0.007,0.00001,0.00736,11.683,11.516,11.561,0,0,-3.991
50,2009-01-26 00:15:00,0.679,0.075,0,-12.134,0.014,0.486,0,0.008,0.007,0,0.0068,11.364,11.141,11.322,0,0,-4.071
50,2009-01-26 00:30:00,0.66,0.071,0,-12.446,0.014,0.528,0,0.008,0.008,0,0.00739,10.962,10.74,10.991,0,0,-3.997
50,2009-01-26 00:45:00,0.67,0.066,0,-12.676,0.015,0.58,0.001,0.008,0.009,0.00001,0.0087,10.965,10.817,10.785,0,0,-3.729
50,2009-01-26 01:00:00,0.704,0.068,0,-12.576,0.015,0.562,0.001,0.01,0.009,0.00001,0.00843,10.893,10.75,10.709,0,0,-3.077
50,2009-01-26 01:15:00,0.673,0.065,0,-12.889,0.015,0.551,0,0.008,0.009,0,0.00827,10.865,10.747,10.603,0,0,-4.394
50,2009-01-26 01:30:00,0.686,0.072,0,-13.033,0.015,0.608,0.001,0.008,0.009,0.00001,0.00912,10.936,10.862,10.576,0,0,-3.67
50,2009-01-26 01:45:00,0.733,0.088,0,-13.031,0.015,0.722,0.001,0.008,0.011,0.00001,0.01083,10.705,10.539,10.509,0,0,-3.902
50,2009-01-26 02:00:00,0.848,0.15,0,-13.001,0.015,0.753,0.001,0.008,0.012,0.00001,0.0113,10.295,10.065,10.289,0,0,-3.603
50,2009-01-26 02:15:00,0.863,0.165,0,-13.168,0.016,0.732,0.001,0.008,0.011,0.00001,0.01171,9.693,9.363,9.929,0,0,-3.805
50,2009-01-26 02:30:00,0.872,0.174,0,-13.236,0.016,0.769,0.001,0.008,0.012,0.00001,0.0123,9.305,9.024,9.532,0,0,-3.961
50,2009-01-26 02:45:00,0.88,0.182,0,-13.5,0.016,0.85,0,0.008,0.014,0,0.0136,8.783,8.449,9.109,0,0,-4.418
50,2009-01-26 03:00:00,0.883,0.185,0,-13.65,0.016,0.801,0,0.008,0.013,0,0.01282,8.499,8.202,8.729,0,0,-4.793
50,2009-01-26 03:15:00,0.726,0.071,0,-13.736,0.017,0.828,0,0.008,0.014,0,0.01408,8.442,8.132,8.492,0,0,-4.819
50,2009-01-26 03:30:00,0.774,0.082,0,-13.926,0.017,0.876,0.001,0.008,0.015,0.00001,0.01489,8.509,8.203,8.434,0,0,-4.034
50,2009-01-26 03:45:00,0.817,0.121,0,-14.09,0.017,0.911,0.001,0.009,0.016,0.00001,0.01549,8.104,7.75,8.182,0,0,-3.475
50,2009-01-26 04:00:00,0.83,0.132,0,-14.32,0.017,0.903,0.001,0.01,0.015,0.00001,0.01535,8.127,7.849,8.12,0,0,-2.936
50,2009-01-26 04:15:00,0.855,0.157,0,-14.596,0.017,0.902,0.001,0.009,0.016,0.00001,0.01533,7.573,7.261,7.853,0,0,-3.198
50,2009-01-26 04:30:00,0.865,0.167,0,-14.649,0.018,0.873,0.001,0.008,0.015,0.00001,0.01571,6.978,6.644,7.418,0,0,-3.677
50,2009-01-26 04:45:00,0.818,0.121,0,-14.859,0.018,0.869,0.001,0.009,0.015,0.00001,0.01564,6.776,6.35,7.055,0,0,-3.679
50,2009-01-26 05:00:00,0.82,0.121,0,-15.159,0.018,0.854,0,0.007,0.015,0,0.01537,6.719,6.312,6.897,0,0,-4.413
50,2009-01-26 05:15:00,0.845,0.147,0,-15.145,0.018,0.808,0,0.008,0.015,0,0.01454,6.605,6.184,6.777,0,0,-4.873
50,2009-01-26 05:30:00,0.878,0.18,0,-15.067,0.018,0.794,0.001,0.008,0.015,0.00001,0.01429,6.715,6.347,6.745,0,0,-4.595
50,2009-01-26 05:45:00,0.878,0.18,0,-15.117,0.019,0.803,0.001,0.009,0.015,0.00001,0.01526,6.615,6.248,6.658,0,0,-3.467
50,2009-01-26 06:00:00,0.889,0.19,0,-15.191,0.019,0.804,0.001,0.01,0.015,0.00001,0.01528,6.735,6.395,6.699,0,0,-3.085
50,2009-01-26 06:15:00,0.876,0.178,0,-15.373,0.019,0.791,0.001,0.009,0.015,0.00001,0.01503,6.797,6.549,6.882,0,0,-2.996
50,2009-01-26 06:30:00,0.885,0.187,0,-15.533,0.019,0.823,0.001,0.009,0.015,0.00001,0.01564,6.436,6.058,6.69,0,0,-3.228
50,2009-01-26 06:45:00,0.889,0.19,0,-15.549,0.019,1.381,0.001,0.277,0.026,0.00028,0.02624,6.509,6.236,6.628,0,0,-3.306
50,2009-01-26 07:00:00,0.887,0.188,0,-15.621,0.019,9.113,0.001,9.005,0.178,0.00901,0.17315,6.727,6.487,6.769,0,0,-3.664
50,2009-01-26 07:15:00,0.588,0.021,0,-15.547,0.021,72.235,0,74.989,1.587,0,1.51694,6.432,6.223,6.655,0,0,-4.108
50,2009-01-26 07:30:00,-0.982,-0.836,0,-15.409,0.056,144.1,0.014,149.88,10.296,2.09832,8.0696,6.614,6.371,6.608,0,0,0.464
50,2009-01-26 07:45:00,28.033,14.452,0,-15.503,0.162,231.819,0.121,236.841,60.487,28.65776,37.55468,7.47,7.254,6.958,0,0,31.305
50,2009-01-26 08:00:00,172.881,89.127,0,-15.298,0.538,215.972,0.515,218.651,229.921,112.60527,116.19294,8.075,7.831,7.3,0,0,123.516
50,2009-01-26 08:15:00,290.617,147.967,0,-14.832,0.777,231.065,0.742,236.785,355.419,175.69447,179.53751,8.477,8.271,7.471,0,0,211.732
50,2009-01-26 08:30:00,313.642,160.557,0,-14.607,0.82,232.578,0.791,239.383,380.196,189.35195,190.71396,8.701,8.453,7.504,0,0,253.554
50,2009-01-26 08:45:00,278.267,142.112,0,-14.667,0.761,226.226,0.707,239.353,341.305,169.22257,172.15799,8.419,8.101,7.225,0,0,257.465
50,2009-01-26 09:00:00,258.918,132.331,0,-14.93,0.7,230.518,0.645,245.722,320.463,158.49069,161.3626,7.942,7.832,6.92,0,0,275.794
50,2009-01-26 09:15:00,195.008,101.837,0,-15.169,0.6,210.717,0.564,222.703,252.297,125.60449,126.4302,7.537,7.335,6.411,0,0,235.056
50,2009-01-26 09:30:00,140.275,72.895,0,-15.04,0.47,206.675,0.438,213.797,191.541,93.64309,97.13725,7.956,7.672,6.247,0,0,198.574
50,2009-01-26 09:45:00,44.898,24.872,0,-15.259,0.232,201.321,0.195,206.094,86.998,40.18833,46.70647,8.699,8.415,6.593,0,0,111.126
50,2009-01-26 10:00:00,20.744,12.246,0,-15.451,0.166,201.348,0.127,204.383,59.422,25.95664,33.42377,8.467,8.067,6.714,0,0,89.007
50,2009-01-26 10:15:00,23.179,13.613,0,-15.585,0.173,201.313,0.135,204.368,62.284,27.58968,34.82715,7.994,7.54,6.62,0,0,105.434
50,2009-01-26 10:30:00,56.127,30.178,0,-15.624,0.266,200.21,0.23,203.356,99.85,46.77188,53.25586,7.711,7.342,6.431,0,0,182.955
50,2009-01-26 10:45:00,133.744,69.492,0,-15.104,0.457,205.369,0.416,215.075,186.373,89.4712,93.85363,7.984,7.516,6.37,0,0,353.918
50,2009-01-26 11:00:00,240.78,124.09,0,-14.562,0.672,224.547,0.619,242.55,300.831,150.13845,150.89558,8.025,7.714,6.484,0,0,559.941
50,2009-01-26 11:15:00,78.187,41.192,0,-14.865,0.309,208.941,0.256,226.593,123.535,58.00781,64.56277,8.679,8.342,6.775,0,0,233.972
50,2009-01-26 11:30:00,72.519,37.804,0,-15.152,0.317,198.339,0.285,197.89,119.009,56.39865,62.87346,8.954,8.52,6.945,0,0,226.818
50,2009-01-26 11:45:00,74.655,38.71,0,-14.808,0.32,200.435,0.293,197.857,122.262,57.9721,64.1392,9.246,8.867,7.144,0,0,250.283
50,2009-01-26 12:00:00,130.017,68.302,0,-14.9,0.458,201.376,0.437,205.994,183.31,90.01938,92.23021,9.286,8.91,7.301,0,0,389.68
50,2009-01-26 12:15:00,162.571,85.121,0,-14.624,0.509,213.202,0.487,220.948,216.173,107.60168,108.51982,9.296,8.969,7.382,0,0,453.283
50,2009-01-26 12:30:00,216.871,113.945,0,-14.541,0.625,217.096,0.584,236.297,274.564,137.99745,135.685,9.913,9.639,7.703,0,0,577.562
50,2009-01-26 12:45:00,301.3,157.278,0,-14.526,0.758,238.708,0.753,245.441,366.036,184.81707,180.94066,10.403,10.21,7.975,0,0,778.113
