Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,12,30,118,953,1004,118,953,1004,0,-249.2962402,33.24056396,758.0460205,19.93632317,21.71553783,9.967037201,83.74156952,1.795964479,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,13,0,117,948,984,117,948,984,0,-249.2690186,33.26824341,757.8017578,19.79379559,24.03145657,10.2896595,91.73496246,1.922460437,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,13,30,116,940,948,116,940,948,0,-249.5108398,33.02236328,757.4956055,19.81802273,27.69097555,10.64006615,91.73496246,2.071909428,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,14,0,113,928,899,113,928,899,0,-249.7526306,32.77651367,757.1895142,19.84138584,32.22702265,10.99047279,101.1531982,2.221358538,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,14,30,110,913,837,110,913,837,0,-250.2074341,32.31411133,756.9624023,20.02164841,37.30491218,11.31767273,101.1531982,2.378286839,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,15,0,107,893,763,107,893,763,0,-250.6623138,31.85170898,756.7352905,20.19675255,42.71229112,11.64487267,112.9231949,2.535214901,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,15,30,102,867,679,102,867,679,0,-251.3519958,31.15075073,756.6189575,20.66252518,48.31607445,12.0974102,112.9231949,2.67690897,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,16,0,96,834,586,96,834,586,0,-252.041861,30.44976196,756.5026245,21.13501644,54.02948101,12.54994774,125.7979126,2.818603277,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,16,30,89,790,487,89,790,487,0,-252.9746765,29.50209961,756.4459839,22.29173565,59.79199567,13.25193691,125.7979126,3.014217854,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,17,0,81,732,384,81,732,384,1,-253.907782,28.55443726,756.3893433,23.51718712,65.55772157,13.95392704,137.9562683,3.20983243,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,17,30,71,653,280,71,653,280,0,-255.5067505,26.93108521,756.4371948,28.53645325,71.28844487,14.75231552,137.9562683,3.292605877,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,18,0,58,540,180,58,540,180,0,-257.1064209,25.30773315,756.4850464,34.35052967,76.94923808,15.55070496,146.116394,3.375379562,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,18,30,40,372,89,40,372,89,0,-258.4983276,23.89568481,756.5784912,38.54471397,82.50535877,16.20311165,146.116394,3.588253975,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,19,0,15,116,20,15,116,20,1,-259.8907227,22.48360596,756.671875,43.23493958,87.91944774,16.85551834,158.4546967,3.801128387,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,19,30,0,0,0,0,0,0,3,-260.4768127,21.88930664,756.9260254,43.73702049,93.15472352,17.12477493,158.4546967,4.007426262,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,20,0,0,0,0,0,0,0,1,-261.0629639,21.29503784,757.1801147,44.22661018,98.15929991,17.39402962,175.2206421,4.21372366,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,20,30,0,0,0,0,0,0,3,-261.518103,20.83361206,757.3193359,44.91529465,102.8808286,17.28577423,175.2206421,4.339637756,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,21,0,0,0,0,0,0,0,1,-261.9733032,20.37218628,757.4585571,45.61028481,107.2559917,17.17751884,190.9915924,4.465551853,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,21,30,0,0,0,0,0,0,3,-262.4391541,19.89995728,757.5316162,46.45851707,111.2118479,16.90367889,190.9915924,4.497868538,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,22,0,0,0,0,0,0,0,7,-262.9050964,19.42769775,757.6047363,47.32402229,114.6665625,16.62983894,204.2783051,4.530184746,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,22,30,0,0,0,0,0,0,3,-263.3588623,18.96779785,757.6669312,48.10971069,117.5323978,16.43548584,204.2783051,4.520588875,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,23,0,0,0,0,0,0,0,7,-263.8126282,18.50792847,757.729126,48.91187477,119.7217898,16.24113464,216.4786224,4.510993004,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,23,30,0,0,0,0,0,0,7,-264.203772,18.11153564,757.7190552,49.65441704,121.1566552,16.17609215,216.4786224,4.47143507,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,0,0,0,0,0,0,0,0,7,-264.5949158,17.71517334,757.7089844,50.40955925,121.7796044,16.11105156,226.8964233,4.431877136,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,0,30,0,0,0,0,0,0,3,-264.9539246,17.35137329,757.7287598,51.30051041,121.5640131,16.1521492,226.8964233,4.373327255,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,1,0,0,0,0,0,0,0,0,-265.3129333,16.98757324,757.7484741,52.20729828,120.5192347,16.19324684,235.0191498,4.314777374,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,1,30,0,0,0,0,0,0,1,-265.6153931,16.68108521,757.711792,53.18048859,118.6887326,16.31905937,235.0191498,4.168152809,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,2,0,0,0,0,0,0,0,3,-265.9178528,16.37459717,757.6751099,54.17135429,116.1419498,16.44487381,242.9199219,4.021528721,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,2,30,0,0,0,0,0,0,0,-266.1046814,16.18532715,757.6157837,54.89345169,112.9631877,16.57698441,242.9199219,3.89859128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,3,0,0,0,0,0,0,0,0,-266.2914795,15.99602661,757.5564575,55.62298393,109.2410938,16.70909309,251.2944489,3.775653839,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,3,30,0,0,0,0,0,0,7,-266.3408569,15.9460083,757.6306152,56.04489326,105.0609577,16.81059837,251.2944489,3.699631691,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,4,0,0,0,0,0,0,0,3,-266.3901733,15.89602051,757.704834,56.46705627,100.5002991,16.91210365,259.8679199,3.623609781,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,4,30,0,0,0,0,0,0,7,-265.7088684,16.58635864,757.8588867,55.36865997,95.62715763,16.99036026,259.8679199,3.481695175,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,5,0,0,0,0,0,0,0,7,-265.027594,17.27666626,758.0130005,54.29303551,90.49607606,17.06861687,270.3053589,3.339780331,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,5,30,29,257,51,29,257,51,3,-263.2511353,19.07692871,758.204834,50.23246765,85.1684748,17.0836792,270.3053589,3.053302526,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,6,0,50,464,133,50,464,133,3,-261.4750122,20.87719116,758.3967285,46.49893761,79.67858507,17.09874344,281.129364,2.766824722,3,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,6,30,64,598,229,64,598,229,1,-259.3250488,23.05706177,758.5793457,40.82883453,74.06699204,16.98583412,281.129364,2.333985329,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,7,0,76,689,330,76,689,330,1,-257.176001,25.23696289,758.7619629,35.91579247,68.36951539,16.8729248,303.2183228,1.901145697,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,7,30,85,755,432,85,755,432,0,-255.2470612,27.19454346,758.8817139,31.39649582,62.62093294,16.7027359,303.2183228,1.6063447,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,8,0,92,803,532,92,803,532,0,-253.3191284,29.15209351,759.0014038,27.46826649,56.85780338,16.53254509,342.3277283,1.311543703,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,8,30,98,840,626,98,840,626,0,-252.1965851,30.29241333,758.9968262,25.21835804,51.12216722,16.48209,342.3277283,1.155385613,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,9,0,103,868,712,103,868,712,0,-251.074408,31.43273315,758.9921875,23.16261673,45.4671265,16.431633,17.22254944,0.999227524,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,9,30,107,890,790,107,890,790,0,-250.3142151,32.20546875,758.8648682,22.11343288,39.96594634,16.43719482,17.22254944,1.008498788,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,10,0,409,80,476,111,906,856,3,-249.5542053,32.97820435,758.7374878,21.11535263,34.72754699,16.44275665,55.0872345,1.017770052,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,10,30,260,18,276,113,918,909,4,-249.0477509,33.49324951,758.4951172,20.54389954,29.92262919,16.56092644,55.0872345,1.196074724,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,11,0,471,272,716,115,926,949,8,-248.5413879,34.00829468,758.2527466,19.98883724,25.82269132,16.67909622,81.44998932,1.374379277,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,11,30,66,0,66,116,930,974,4,-248.2868866,34.26720581,757.9333496,19.68357658,22.83357739,16.94033051,81.44998932,1.617339253,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,12,0,443,49,490,117,932,985,8,-248.032431,34.52608643,757.6138916,19.38340569,21.44027203,17.20156479,95.97509766,1.86029923,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,12,30,109,3,112,116,930,980,4,-248.1129211,34.44420776,757.2791748,19.25180054,21.95503565,17.63493156,95.97509766,2.08868885,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,13,0,487,232,699,116,925,960,8,-248.1934265,34.3623291,756.944458,19.12126827,24.25497813,18.06830025,106.1586609,2.31707859,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,13,30,472,383,811,114,917,925,8,-248.7127136,33.83410034,756.644043,19.37377644,27.89414979,18.61365509,106.1586609,2.473694801,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,14,0,349,496,768,112,905,876,8,-249.2320923,33.30587158,756.3435669,19.63070297,32.41210545,19.15900993,112.371521,2.630311012,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,14,30,389,134,495,109,890,815,8,-250.0462555,32.47802124,756.1598511,19.85720825,37.47619153,19.49677849,112.371521,2.684364319,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,15,0,367,115,451,105,870,743,4,-250.8606018,31.65020142,755.9761353,20.08200073,42.87393846,19.83454514,119.3195038,2.738417864,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,15,30,100,845,661,100,845,661,0,-251.881781,30.61242065,756.0654297,20.65034008,48.47157966,20.00671387,119.3195038,2.69324708,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,16,0,94,812,570,94,812,570,1,-252.9033264,29.57460938,756.1547241,21.23383141,54.18165703,20.1788826,126.1152496,2.648076296,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,16,30,153,548,428,88,770,474,8,-254.0199493,28.44054565,756.4230957,22.23305321,59.9431202,20.04069138,126.1152496,2.495178223,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,17,0,147,20,156,79,715,374,4,-255.136908,27.30648193,756.6915283,23.28143978,65.70968055,19.90250015,126.5437927,2.342279911,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,17,30,130,116,167,69,639,273,4,-256.7394775,25.67998657,757.1025391,29.05276108,71.44284665,19.51336288,126.5437927,2.031650066,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,18,0,12,0,12,57,529,175,4,-258.342688,24.05349121,757.5134888,35.76667976,77.10749508,19.12422371,109.5447617,1.721020103,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,18,30,6,0,6,39,361,85,7,-259.9082703,22.46569214,757.9871826,39.86370277,82.66873816,18.95061874,109.5447617,1.680072308,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,19,0,1,0,1,14,106,18,7,-261.4743103,20.87789307,758.4609375,44.42006874,88.08905835,18.77701569,46.16579056,1.639124393,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,19,30,0,0,0,0,0,0,7,-262.4131531,19.92620239,758.921814,45.2407856,93.33180892,19.14914513,46.16579056,2.274790764,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,20,0,0,0,0,0,0,0,7,-263.3520569,18.97451172,759.3826904,46.06180573,98.34472622,19.52127647,18.36453247,2.910457373,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,20,30,0,0,0,0,0,0,7,-263.9336609,18.3850647,759.6776123,45.14783859,103.0754017,20.20341492,18.36453247,3.142818213,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,21,0,0,0,0,0,0,0,7,-264.5152649,17.79564819,759.9724731,44.14491653,107.4602819,20.88555336,13.80730438,3.375179052,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,21,30,0,0,0,0,0,0,4,-264.9493164,17.35576782,760.0874023,44.01915359,111.4260723,21.18999863,13.80730438,3.222648144,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,22,0,0,0,0,0,0,0,3,-265.3833374,16.91591797,760.2022705,43.86063576,114.8904338,21.49444389,10.91726685,3.070117235,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,22,30,0,0,0,0,0,0,3,-265.6141113,16.68209229,760.1868896,44.19152832,117.7649642,21.44747353,10.91726685,2.846023321,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,23,0,0,0,0,0,0,0,3,-265.8448547,16.4482666,760.1715698,44.50197411,119.9613151,21.40050316,9.52835083,2.621929407,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,23,30,0,0,0,0,0,0,4,-265.9379639,16.35396729,759.9840088,44.89148331,121.400612,21.32298851,9.52835083,2.439476728,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,0,0,0,0,0,0,0,0,7,-266.0310425,16.25963745,759.7964478,45.26455688,122.0248438,21.24547577,8.739715576,2.25702405,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,0,30,0,0,0,0,0,0,0,-266.0716309,16.21853027,759.59198,45.46539116,121.8071143,21.20525169,8.739715576,2.153402328,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,1,0,0,0,0,0,0,0,0,-266.1122803,16.17739258,759.3875122,45.65315437,120.7569478,21.16502762,9.719352722,2.049780846,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,1,30,0,0,0,0,0,0,1,-266.17005,16.11885986,759.2177734,45.85102081,118.9183731,21.21213913,9.719352722,1.962581515,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,2,0,0,0,0,0,0,0,1,-266.2278809,16.06029663,759.0480347,46.03970337,116.3616294,21.25925064,6.826400757,1.875382185,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,2,30,0,0,0,0,0,0,7,-266.3156494,15.97136841,758.9886475,46.10674858,113.1718533,21.11768532,6.826400757,1.765603662,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,3,0,0,0,0,0,0,0,7,-266.403418,15.88244019,758.9291992,46.16433525,109.438425,20.97612,359.508667,1.655825138,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,3,30,0,0,0,0,0,0,7,-266.5070251,15.77745972,759.0209961,46.14089203,105.2472,20.97862625,359.508667,1.571989059,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,4,0,0,0,0,0,0,0,7,-266.6106018,15.67247925,759.1127319,46.11106682,100.6760957,20.98113251,347.9901733,1.4881531,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,4,30,0,0,0,0,0,0,7,-266.107489,16.18224487,759.2944336,45.0859642,95.79341193,21.05124855,347.9901733,1.47456336,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,5,0,0,0,0,0,0,0,0,-265.6044067,16.6920105,759.4761353,44.08573341,90.65427286,21.12136459,335.7363281,1.46097374,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,5,30,28,244,48,28,244,48,1,-264.2613586,18.05297241,759.6801147,40.77331924,85.31892222,21.17737961,335.7363281,1.374037743,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,6,0,49,451,128,49,451,128,1,-262.9184021,19.41396484,759.8840942,37.73158264,79.82302196,21.23339462,338.8457336,1.287101746,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,6,30,84,414,197,63,586,223,8,-261.6424927,20.70726929,760.0422363,33.80717278,74.20675378,21.2154541,338.8457336,1.197057486,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,7,0,75,677,323,75,677,323,1,-260.3667969,22.00057373,760.2003174,30.32358456,68.50607171,21.19751167,355.8443604,1.107013106,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,7,30,84,743,424,84,743,424,1,-258.9112,23.47664795,760.2457275,26.78354454,62.75592827,21.11631012,355.8443604,1.044337749,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,8,0,91,792,522,91,792,522,0,-257.4560303,24.95272217,760.2910767,23.70415783,56.993135,21.03510857,5.088783264,0.981662333,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,8,30,97,828,616,97,828,616,0,-256.5239929,25.8984314,760.210144,22.75022602,51.26009995,21.12832069,5.088783264,1.008351207,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,9,0,102,856,701,102,856,701,0,-255.5921692,26.84414063,760.1292114,21.83791065,45.61044625,21.22153282,22.86430359,1.035040021,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,9,30,106,878,778,106,878,778,0,-254.7294983,27.71987305,759.9379883,21.26407909,40.11814677,21.23259163,22.86430359,1.111067057,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,10,0,110,894,843,110,894,843,0,-253.8670715,28.59557495,759.7467651,20.70841122,34.89298418,21.24365234,45.6524353,1.187094212,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,10,30,112,906,897,112,906,897,0,-253.3431458,29.12767944,759.5391846,20.22830486,30.10639465,21.20022774,45.6524353,1.296577454,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,11,0,114,915,937,114,915,937,1,-252.8192963,29.65978394,759.331604,19.76022053,26.02947379,21.15680504,63.96724319,1.406060576,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,11,30,461,351,785,115,920,962,8,-252.5291046,29.95458374,759.0531616,19.50827694,23.06420293,21.25115967,63.96724319,1.577691555,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,12,0,243,18,260,116,922,973,7,-252.2389435,30.24938354,758.7747192,19.25962162,21.68645529,21.3455162,77.26913452,1.749322534,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,12,30,199,16,214,115,921,968,8,-252.0693878,30.42168579,758.4213257,19.67541122,22.19999172,21.62082863,77.26913452,1.965489388,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,13,0,188,15,202,115,916,949,6,-251.8998016,30.59401855,758.0679321,20.0952158,24.48440376,21.89614105,87.70358276,2.181656122,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,13,30,119,5,123,113,908,914,6,-252.0969299,30.39373169,757.7617798,21.51098251,28.10338737,22.46686935,87.70358276,2.400587559,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,14,0,77,0,77,111,896,866,8,-252.2940735,30.19344482,757.4556274,23.03059483,32.60319193,23.03759575,93.38612366,2.619519234,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,14,30,163,11,172,107,880,805,7,-253.1818909,29.29158936,757.2045288,24.17229652,37.6533169,23.787817,93.38612366,2.740931034,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,15,0,356,288,566,104,859,732,8,-254.0699524,28.38973389,756.9534302,25.37630653,43.04125372,24.53804016,99.15467072,2.862342596,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,15,30,266,436,554,99,832,649,8,-254.8785461,27.56875,756.8994751,26.45784187,48.63258991,25.44816017,99.15467072,2.759558916,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,16,0,255,58,289,93,798,559,8,-255.687323,26.74779663,756.84552,27.58667755,54.33920308,26.35827827,102.7597351,2.656775236,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,16,30,17,0,17,86,754,462,8,-256.6007751,25.82073364,757.0137329,28.53759098,60.0995103,27.18301964,102.7597351,2.460015297,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,17,0,81,0,81,78,696,363,8,-257.514502,24.89364014,757.1819458,29.52635574,65.86683012,28.00775909,109.3072357,2.263255596,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,17,30,9,0,9,68,618,263,4,-258.4522461,23.94237671,757.4703369,34.69041634,71.60239157,28.46676445,109.3072357,1.877578735,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,18,0,6,0,6,55,505,166,8,-259.3901733,22.99108276,757.758667,40.61340523,77.27087286,28.92576981,113.0901642,1.491901875,3,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,18,30,2,0,2,38,337,80,4,-260.3680481,21.99950562,757.9277344,43.40757561,82.83723985,28.9196167,113.0901642,1.127591968,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,19,0,0,0,0,13,89,16,4,-261.3460449,21.00795898,758.0968018,46.46664238,88.26381672,28.91346359,116.3454971,0.76328212,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,19,30,0,0,0,0,0,0,4,-261.7096313,20.63936768,758.1672974,48.73703575,93.51406887,28.83766174,116.3454971,0.526741326,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,20,0,0,0,0,0,0,0,7,-262.0732483,20.27077637,758.237793,51.11276627,98.53537821,28.7618618,53.5251503,0.290200502,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,20,30,0,0,0,0,0,0,3,-262.8089355,19.52510986,758.2386475,52.17166138,103.275262,28.77521133,53.5251503,0.590245724,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,21,0,0,0,0,0,0,0,7,-263.5446838,18.77941284,758.239502,53.23970795,107.6699248,28.78856087,336.1609497,0.890290916,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,21,30,0,0,0,0,0,0,7,-264.1947083,18.1206604,758.3778076,54.45092201,111.6457093,28.92557526,336.1609497,1.341653109,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,22,0,0,0,0,0,0,0,7,-264.8447632,17.46190796,758.5161743,55.6940403,115.1197581,29.06258965,318.0268555,1.793015242,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,22,30,0,0,0,0,0,0,7,-265.6516785,16.64418945,758.6861572,56.64389992,118.0029855,29.28503036,318.0268555,2.20801115,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,23,0,0,0,0,0,0,0,3,-266.4586243,15.82650146,758.8560791,57.6113205,120.2062374,29.50747108,307.1273804,2.623006821,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,23,30,0,0,0,0,0,0,1,-267.1011414,15.17546997,758.8225098,58.34528732,121.6498279,29.62049675,307.1273804,2.840686321,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,0,0,0,0,0,0,0,0,1,-267.7436279,14.52443848,758.7888794,59.08201218,122.275112,29.73352242,297.9332275,3.058365583,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,0,30,0,0,0,0,0,0,0,-268.0774597,14.18621216,758.5809937,59.7364521,122.0549233,29.29422569,297.9332275,3.103935719,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,1,0,0,0,0,0,0,0,1,-268.4112305,13.84801636,758.3731079,60.39385796,120.9989754,28.85492897,289.6424561,3.149505615,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,1,30,0,0,0,0,0,0,1,-268.4314636,13.82753906,758.1016846,60.91116714,119.151892,27.84897804,289.6424561,3.113536596,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,2,0,0,0,0,0,0,0,1,-268.4517273,13.80703125,757.8302002,61.43122864,116.5847409,26.84302521,277.8690186,3.077567577,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,2,30,0,0,0,0,0,0,1,-268.4147095,13.84456787,757.6951904,61.36752701,113.3835218,25.65742874,277.8690186,3.103662491,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,3,0,0,0,0,0,0,0,7,-268.3776611,13.88213501,757.5602417,61.29380798,109.6383668,24.47183228,263.8871765,3.129757404,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,3,30,0,0,0,0,0,0,3,-268.4212708,13.83794556,757.5881958,60.68232918,105.4357086,23.59030342,263.8871765,3.22030592,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,4,0,0,0,0,0,0,0,0,-268.4648804,13.7937561,757.6161499,60.05567551,100.8538663,22.70877647,257.1330566,3.310854673,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,4,30,0,0,0,0,0,0,3,-268.216864,14.04506836,757.7174683,58.68929672,95.96140032,22.06997299,257.1330566,3.380741596,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,5,0,0,0,0,0,0,0,3,-267.9688171,14.29638062,757.8187866,57.32058525,90.81429753,21.43117142,256.4202881,3.450628757,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,5,30,25,14,27,27,240,46,3,-267.1536926,15.12233887,757.9438477,54.13734245,85.47076973,20.84626579,256.4202881,3.356834173,4,,,,,,,,,,,,,,,,,,,,,,,,,
